00007FFF 000009FC 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 000009FC 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 000009FC 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 000009FD 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 000009FD 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 000009FD 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 000009FD 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 000009FE 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000010 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 000009FF 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 000009FF 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 000009FF 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 000009FF 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A00 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A01 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A01 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A01 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 0000000C 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A02 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A03 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A03 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A03 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A03 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A04 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A06 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A06 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A08 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A08 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A09 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A09 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A09 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A0B 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 0000000A 00000001 00000002 
00007FFF 00000A0C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A0D 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 0000000C 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A0E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A0F 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A0F 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A10 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A11 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A12 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 0000000C 00000001 00000002 
00007FFF 00000A13 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000000 00000001 00000002 
00007FFF 00000A13 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A13 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A14 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A14 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A15 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A16 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A16 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A18 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A18 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000000 00000001 00000002 
00007FFF 00000A18 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A19 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A1A 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A1A 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A1B 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A1D 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A1E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A1F 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A1F 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000000 00000001 00000002 
00007FFF 00000A1F 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A1F 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A1F 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A21 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A21 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 0000000C 00000000 00000001 00000001 00000000 00000001 00000002 
00007FFF 00000A21 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A22 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A22 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A22 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000000 00000001 00000002 
00007FFF 00000A22 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A22 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A22 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A22 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A24 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A22 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A21 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A20 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 0000000A 00000001 00000002 
00007FFF 00000A1E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 0000000A 00000001 00000002 
00007FFF 00000A1D 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A1C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A1C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A19 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000012 00000001 00000002 
00007FFF 00000A18 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A17 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A15 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A13 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 0000000A 00000001 00000002 
00007FFF 00000A11 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 0000000B 00000001 00000002 
00007FFF 00000A10 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A10 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A0E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A0C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 0000000C 00000000 00000001 00000001 0000000D 00000001 00000002 
00007FFF 00000A0C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A0B 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A0A 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A09 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A08 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A08 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A06 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A06 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A06 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A08 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A08 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A07 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A08 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A09 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A0A 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A0A 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A0B 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A0C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A0C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A0C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A0E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A0E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A0F 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A10 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A10 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A11 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A11 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A13 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A13 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A14 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 0000000C 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A15 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A17 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A17 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A17 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A19 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A1A 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A1C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A1D 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A1E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A1E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A1F 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A20 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 0000000C 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A21 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A22 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A23 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A25 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 0000000E 00000001 00000002 
00007FFF 00000A26 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A28 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A29 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A29 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A2A 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000008 00000001 00000002 
00007FFF 00000A2C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A2E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A2E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000007 00000001 00000002 
00007FFF 00000A30 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000009 00000001 00000002 
00007FFF 00000A31 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A32 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A32 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A33 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A34 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000005 00000001 00000002 
00007FFF 00000A35 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A36 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 0000000C 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A37 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 0000000C 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A39 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000006 00000001 00000002 
00007FFF 00000A3A 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A3B 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A3B 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A3C 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A3E 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000000 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A3F 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A40 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000004 00000001 00000002 
00007FFF 00000A41 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A43 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A43 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A43 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A44 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000006 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A44 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000009 00000000 00000001 00000001 00000003 00000001 00000002 
00007FFF 00000A46 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000002 00000001 00000002 
00007FFF 00000A47 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000001 00000001 00000002 
00007FFF 00000A47 00000FF4 00000000 0000618B 0000004D 000006FD 000023F2 00000000 00000002 00000003 00000000 00000001 00000001 00000001 00000001 00000002 
